id,EAP,HPL,MWS
id04325,0.40231368,0.28906503,0.30862123
id23332,0.40231368,0.28906503,0.30862123
id15082,0.40231368,0.28906503,0.30862123
id21581,0.40231368,0.28906503,0.30862123
id17460,0.40231368,0.28906503,0.30862123
id17003,0.40231368,0.28906503,0.30862123
id15193,0.40231368,0.28906503,0.30862123
id08389,0.40231368,0.28906503,0.30862123
id19831,0.40231368,0.28906503,0.30862123
id25627,0.40231368,0.28906503,0.30862123
id14051,0.40231368,0.28906503,0.30862123
id00942,0.40231368,0.28906503,0.30862123
id09184,0.40231368,0.28906503,0.30862123
id21762,0.40231368,0.28906503,0.30862123
id07390,0.40231368,0.28906503,0.30862123
id25785,0.40231368,0.28906503,0.30862123
id17567,0.40231368,0.28906503,0.30862123
id13118,0.40231368,0.28906503,0.30862123
id17508,0.40231368,0.28906503,0.30862123
id21192,0.40231368,0.28906503,0.30862123
id27884,0.40231368,0.28906503,0.30862123
id08686,0.40231368,0.28906503,0.30862123
id01360,0.40231368,0.28906503,0.30862123
id13689,0.40231368,0.28906503,0.30862123
id01772,0.40231368,0.28906503,0.30862123
id17507,0.40231368,0.28906503,0.30862123
id17644,0.40231368,0.28906503,0.30862123
id00494,0.40231368,0.28906503,0.30862123
id09881,0.40231368,0.28906503,0.30862123
id02306,0.40231368,0.28906503,0.30862123
id06761,0.40231368,0.28906503,0.30862123
id15045,0.40231368,0.28906503,0.30862123
id05992,0.40231368,0.28906503,0.30862123
id18245,0.40231368,0.28906503,0.30862123
id01047,0.40231368,0.28906503,0.30862123
id23601,0.40231368,0.28906503,0.30862123
id13140,0.40231368,0.28906503,0.30862123
id05280,0.40231368,0.28906503,0.30862123
id03728,0.40231368,0.28906503,0.30862123
id15626,0.40231368,0.28906503,0.30862123
id03086,0.40231368,0.28906503,0.30862123
id27898,0.40231368,0.28906503,0.30862123
id05891,0.40231368,0.28906503,0.30862123
id02214,0.40231368,0.28906503,0.30862123
id17274,0.40231368,0.28906503,0.30862123
id09359,0.40231368,0.28906503,0.30862123
id03320,0.40231368,0.28906503,0.30862123
id26061,0.40231368,0.28906503,0.30862123
id02869,0.40231368,0.28906503,0.30862123
id21891,0.40231368,0.28906503,0.30862123
id06182,0.40231368,0.28906503,0.30862123
id13429,0.40231368,0.28906503,0.30862123
id15943,0.40231368,0.28906503,0.30862123
id13008,0.40231368,0.28906503,0.30862123
id08587,0.40231368,0.28906503,0.30862123
id03346,0.40231368,0.28906503,0.30862123
id02052,0.40231368,0.28906503,0.30862123
id00916,0.40231368,0.28906503,0.30862123
id11093,0.40231368,0.28906503,0.30862123
id15190,0.40231368,0.28906503,0.30862123
id23076,0.40231368,0.28906503,0.30862123
id25738,1.6320727e-34,0.0,0.99999994
id21546,0.40231368,0.28906503,0.30862123
id17764,0.40231368,0.28906503,0.30862123
id11990,0.40231368,0.28906503,0.30862123
id21050,0.40231368,0.28906503,0.30862123
id18324,0.40231368,0.28906503,0.30862123
id20690,0.40231368,0.28906503,0.30862123
id19799,0.40231368,0.28906503,0.30862123
id12658,0.40231368,0.28906503,0.30862123
id03781,0.40231368,0.28906503,0.30862123
id04870,0.40231368,0.28906503,0.30862123
id20596,0.40231368,0.28906503,0.30862123
id26849,0.40231368,0.28906503,0.30862123
id00600,0.40231368,0.28906503,0.30862123
id11902,0.40231368,0.28906503,0.30862123
id19219,0.40231368,0.28906503,0.30862123
id14788,0.40231368,0.28906503,0.30862123
id22482,0.40231368,0.28906503,0.30862123
id15378,0.40231368,0.28906503,0.30862123
id14696,0.40231368,0.28906503,0.30862123
id17359,0.40231368,0.28906503,0.30862123
id16190,0.40231368,0.28906503,0.30862123
id21285,0.40231368,0.28906503,0.30862123
id06812,0.40231368,0.28906503,0.30862123
id15579,0.40231368,0.28906503,0.30862123
id26672,0.40231368,0.28906503,0.30862123
id09842,0.40231368,0.28906503,0.30862123
id06045,0.40231368,0.28906503,0.30862123
id21233,0.40231368,0.28906503,0.30862123
id16227,0.40231368,0.28906503,0.30862123
id17437,0.40231368,0.28906503,0.30862123
id02309,0.40231368,0.28906503,0.30862123
id18232,0.40231368,0.28906503,0.30862123
id23419,0.40231368,0.28906503,0.30862123
id11924,0.40231368,0.28906503,0.30862123
id12263,0.40231368,0.28906503,0.30862123
id16734,0.40231368,0.28906503,0.30862123
id07989,0.40231368,0.28906503,0.30862123
id24633,0.40231368,0.28906503,0.30862123
id19770,0.40231368,0.28906503,0.30862123
id05094,0.40231368,0.28906503,0.30862123
id07252,0.40231368,0.28906503,0.30862123
id12536,0.40231368,0.28906503,0.30862123
id24324,0.40231368,0.28906503,0.30862123
id25546,0.40231368,0.28906503,0.30862123
id24732,0.40231368,0.28906503,0.30862123
id07280,0.40231368,0.28906503,0.30862123
id23268,0.40231368,0.28906503,0.30862123
id18050,0.40231368,0.28906503,0.30862123
id19360,0.40231368,0.28906503,0.30862123
id00456,0.40231368,0.28906503,0.30862123
id14069,0.40231368,0.28906503,0.30862123
id24965,0.40231368,0.28906503,0.30862123
id13245,0.40231368,0.28906503,0.30862123
id22515,0.40231368,0.28906503,0.30862123
id11332,0.40231368,0.28906503,0.30862123
id19876,0.40231368,0.28906503,0.30862123
id18315,0.40231368,0.28906503,0.30862123
id05260,0.40231368,0.28906503,0.30862123
id14594,0.40231368,0.28906503,0.30862123
id12867,0.40231368,0.28906503,0.30862123
id05902,0.40231368,0.28906503,0.30862123
id06390,0.40231368,0.28906503,0.30862123
id06005,0.40231368,0.28906503,0.30862123
id24075,0.40231368,0.28906503,0.30862123
id12630,0.40231368,0.28906503,0.30862123
id26378,0.40231368,0.28906503,0.30862123
id05535,0.40231368,0.28906503,0.30862123
id26702,0.40231368,0.28906503,0.30862123
id25209,0.40231368,0.28906503,0.30862123
id19835,0.40231368,0.28906503,0.30862123
id09511,0.40231368,0.28906503,0.30862123
id27364,0.40231368,0.28906503,0.30862123
id09695,0.40231368,0.28906503,0.30862123
id16165,0.40231368,0.28906503,0.30862123
id19503,0.40231368,0.28906503,0.30862123
id13511,0.40231368,0.28906503,0.30862123
id18752,0.40231368,0.28906503,0.30862123
id18278,0.40231368,0.28906503,0.30862123
id27219,0.40231368,0.28906503,0.30862123
id05454,0.40231368,0.28906503,0.30862123
id12347,0.40231368,0.28906503,0.30862123
id10397,0.40231368,0.28906503,0.30862123
id18543,0.40231368,0.28906503,0.30862123
id05210,0.40231368,0.28906503,0.30862123
id23141,0.40231368,0.28906503,0.30862123
id17139,0.40231368,0.28906503,0.30862123
id21399,0.40231368,0.28906503,0.30862123
id18728,0.40231368,0.28906503,0.30862123
id12170,0.40231368,0.28906503,0.30862123
id02225,0.40231368,0.28906503,0.30862123
id27210,0.40231368,0.28906503,0.30862123
id01242,0.40231368,0.28906503,0.30862123
id16587,0.40231368,0.28906503,0.30862123
id11144,0.40231368,0.28906503,0.30862123
id13709,0.40231368,0.28906503,0.30862123
id00841,0.40231368,0.28906503,0.30862123
id09692,0.40231368,0.28906503,0.30862123
id07635,0.40231368,0.28906503,0.30862123
id11375,0.40231368,0.28906503,0.30862123
id05703,0.40231368,0.28906503,0.30862123
id02757,0.40231368,0.28906503,0.30862123
id08216,0.40231368,0.28906503,0.30862123
id09311,0.40231368,0.28906503,0.30862123
id11169,0.40231368,0.28906503,0.30862123
id23806,0.40231368,0.28906503,0.30862123
id01253,0.40231368,0.28906503,0.30862123
id27558,0.40231368,0.28906503,0.30862123
id06695,0.40231368,0.28906503,0.30862123
id22654,0.40231368,0.28906503,0.30862123
id16201,0.40231368,0.28906503,0.30862123
id00873,0.40231368,0.28906503,0.30862123
id07131,0.40231368,0.28906503,0.30862123
id11454,0.40231368,0.28906503,0.30862123
id19481,0.40231368,0.28906503,0.30862123
id16409,0.40231368,0.28906503,0.30862123
id01686,0.40231368,0.28906503,0.30862123
id24068,0.40231368,0.28906503,0.30862123
id14825,0.40231368,0.28906503,0.30862123
id13611,0.40231368,0.28906503,0.30862123
id05586,0.40231368,0.28906503,0.30862123
id04497,0.40231368,0.28906503,0.30862123
id13912,0.40231368,0.28906503,0.30862123
id09675,0.40231368,0.28906503,0.30862123
id23620,0.40231368,0.28906503,0.30862123
id05596,0.40231368,0.28906503,0.30862123
id09067,0.40231368,0.28906503,0.30862123
id05445,0.40231368,0.28906503,0.30862123
id16825,0.40231368,0.28906503,0.30862123
id21127,0.40231368,0.28906503,0.30862123
id01740,0.40231368,0.28906503,0.30862123
id12719,0.40231368,0.28906503,0.30862123
id14137,0.40231368,0.28906503,0.30862123
id08909,0.40231368,0.28906503,0.30862123
id24041,0.40231368,0.28906503,0.30862123
id14489,0.40231368,0.28906503,0.30862123
id14961,0.40231368,0.28906503,0.30862123
id19923,0.40231368,0.28906503,0.30862123
id03339,0.40231368,0.28906503,0.30862123
id08864,0.40231368,0.28906503,0.30862123
id19803,0.40231368,0.28906503,0.30862123
id09810,0.40231368,0.28906503,0.30862123
id23324,0.40231368,0.28906503,0.30862123
id22050,0.40231368,0.28906503,0.30862123
id11386,0.40231368,0.28906503,0.30862123
id14739,0.40231368,0.28906503,0.30862123
id02882,0.40231368,0.28906503,0.30862123
id11988,0.40231368,0.28906503,0.30862123
id18839,0.40231368,0.28906503,0.30862123
id08474,0.40231368,0.28906503,0.30862123
id01060,0.40231368,0.28906503,0.30862123
id06551,0.40231368,0.28906503,0.30862123
id06210,0.40231368,0.28906503,0.30862123
id12349,0.40231368,0.28906503,0.30862123
id21813,0.40231368,0.28906503,0.30862123
id13028,0.40231368,0.28906503,0.30862123
id10021,0.40231368,0.28906503,0.30862123
id07425,0.40231368,0.28906503,0.30862123
id24409,0.40231368,0.28906503,0.30862123
id21183,0.40231368,0.28906503,0.30862123
id26178,0.40231368,0.28906503,0.30862123
id24033,0.40231368,0.28906503,0.30862123
id14793,0.40231368,0.28906503,0.30862123
id03053,0.40231368,0.28906503,0.30862123
id24285,0.40231368,0.28906503,0.30862123
id09137,0.40231368,0.28906503,0.30862123
id03185,0.40231368,0.28906503,0.30862123
id21242,0.40231368,0.28906503,0.30862123
id17446,0.40231368,0.28906503,0.30862123
id00087,0.40231368,0.28906503,0.30862123
id11019,0.40231368,0.28906503,0.30862123
id18832,0.40231368,0.28906503,0.30862123
id19224,0.40231368,0.28906503,0.30862123
id17436,0.40231368,0.28906503,0.30862123
id09895,0.40231368,0.28906503,0.30862123
id20296,0.40231368,0.28906503,0.30862123
id03074,0.40231368,0.28906503,0.30862123
id09152,0.40231368,0.28906503,0.30862123
id15277,0.40231368,0.28906503,0.30862123
id07520,0.40231368,0.28906503,0.30862123
id12928,0.40231368,0.28906503,0.30862123
id06197,0.40231368,0.28906503,0.30862123
id24099,0.40231368,0.28906503,0.30862123
id17392,0.40231368,0.28906503,0.30862123
id17303,0.40231368,0.28906503,0.30862123
id05682,0.40231368,0.28906503,0.30862123
id14339,0.40231368,0.28906503,0.30862123
id07873,0.40231368,0.28906503,0.30862123
id06939,0.40231368,0.28906503,0.30862123
id14827,0.40231368,0.28906503,0.30862123
id19768,0.40231368,0.28906503,0.30862123
id18080,0.40231368,0.28906503,0.30862123
id17384,0.40231368,0.28906503,0.30862123
id12059,0.40231368,0.28906503,0.30862123
id27382,0.40231368,0.28906503,0.30862123
id23252,0.40231368,0.28906503,0.30862123
id14797,0.40231368,0.28906503,0.30862123
id25826,0.40231368,0.28906503,0.30862123
id27569,0.40231368,0.28906503,0.30862123
id05079,0.40231368,0.28906503,0.30862123
id23749,0.40231368,0.28906503,0.30862123
id04852,0.40231368,0.28906503,0.30862123
id08920,0.40231368,0.28906503,0.30862123
id15229,0.40231368,0.28906503,0.30862123
id11992,0.40231368,0.28906503,0.30862123
id21087,0.40231368,0.28906503,0.30862123
id22173,0.40231368,0.28906503,0.30862123
id26488,0.40231368,0.28906503,0.30862123
id09378,0.40231368,0.28906503,0.30862123
id19280,0.40231368,0.28906503,0.30862123
id00701,0.40231368,0.28906503,0.30862123
id18252,0.40231368,0.28906503,0.30862123
id19850,0.40231368,0.28906503,0.30862123
id00967,0.40231368,0.28906503,0.30862123
id00670,0.40231368,0.28906503,0.30862123
id10795,0.40231368,0.28906503,0.30862123
id27312,0.40231368,0.28906503,0.30862123
id10703,0.40231368,0.28906503,0.30862123
id25596,0.40231368,0.28906503,0.30862123
id00443,0.40231368,0.28906503,0.30862123
id21638,0.40231368,0.28906503,0.30862123
id15800,0.40231368,0.28906503,0.30862123
id23367,0.40231368,0.28906503,0.30862123
id03600,0.40231368,0.28906503,0.30862123
id07147,0.40231368,0.28906503,0.30862123
id02654,0.40231368,0.28906503,0.30862123
id17965,0.40231368,0.28906503,0.30862123
id24304,0.40231368,0.28906503,0.30862123
id11626,0.40231368,0.28906503,0.30862123
id17604,0.40231368,0.28906503,0.30862123
id24725,0.40231368,0.28906503,0.30862123
id08894,0.40231368,0.28906503,0.30862123
id01352,0.40231368,0.28906503,0.30862123
id07907,0.40231368,0.28906503,0.30862123
id02681,0.40231368,0.28906503,0.30862123
id23951,0.40231368,0.28906503,0.30862123
id11154,0.40231368,0.28906503,0.30862123
id13182,0.40231368,0.28906503,0.30862123
id04576,0.40231368,0.28906503,0.30862123
id16318,0.40231368,0.28906503,0.30862123
id05472,0.40231368,0.28906503,0.30862123
id20567,0.40231368,0.28906503,0.30862123
id21385,0.40231368,0.28906503,0.30862123
id09834,0.40231368,0.28906503,0.30862123
id02954,0.40231368,0.28906503,0.30862123
id15456,0.40231368,0.28906503,0.30862123
id06958,0.40231368,0.28906503,0.30862123
id18053,0.40231368,0.28906503,0.30862123
id05180,0.40231368,0.28906503,0.30862123
id21648,0.40231368,0.28906503,0.30862123
id27095,0.40231368,0.28906503,0.30862123
id16645,0.40231368,0.28906503,0.30862123
id22508,0.40231368,0.28906503,0.30862123
id01151,0.40231368,0.28906503,0.30862123
id03451,0.40231368,0.28906503,0.30862123
id20279,0.40231368,0.28906503,0.30862123
id17480,0.40231368,0.28906503,0.30862123
id08280,0.40231368,0.28906503,0.30862123
id19245,0.40231368,0.28906503,0.30862123
id20463,0.40231368,0.28906503,0.30862123
id01510,0.40231368,0.28906503,0.30862123
id22724,0.40231368,0.28906503,0.30862123
id03386,0.40231368,0.28906503,0.30862123
id26858,0.40231368,0.28906503,0.30862123
id27612,0.40231368,0.28906503,0.30862123
id14606,0.40231368,0.28906503,0.30862123
id09273,0.40231368,0.28906503,0.30862123
id07736,0.40231368,0.28906503,0.30862123
id22879,0.40231368,0.28906503,0.30862123
id01075,0.40231368,0.28906503,0.30862123
id14038,0.40231368,0.28906503,0.30862123
id10294,0.40231368,0.28906503,0.30862123
id06738,0.40231368,0.28906503,0.30862123
id06932,0.40231368,0.28906503,0.30862123
id20905,0.40231368,0.28906503,0.30862123
id03466,0.40231368,0.28906503,0.30862123
id17100,0.40231368,0.28906503,0.30862123
id00585,0.40231368,0.28906503,0.30862123
id05385,0.40231368,0.28906503,0.30862123
id21658,0.40231368,0.28906503,0.30862123
id25140,0.40231368,0.28906503,0.30862123
id14623,0.40231368,0.28906503,0.30862123
id06925,0.40231368,0.28906503,0.30862123
id03102,0.40231368,0.28906503,0.30862123
id15215,0.40231368,0.28906503,0.30862123
id16162,0.40231368,0.28906503,0.30862123
id12412,0.40231368,0.28906503,0.30862123
id27708,0.40231368,0.28906503,0.30862123
id18508,0.40231368,0.28906503,0.30862123
id19857,0.40231368,0.28906503,0.30862123
id27904,0.40231368,0.28906503,0.30862123
id27345,0.40231368,0.28906503,0.30862123
id09516,0.40231368,0.28906503,0.30862123
id24277,0.40231368,0.28906503,0.30862123
id26935,0.40231368,0.28906503,0.30862123
id08544,0.40231368,0.28906503,0.30862123
id13779,0.40231368,0.28906503,0.30862123
id17103,0.40231368,0.28906503,0.30862123
id01771,0.40231368,0.28906503,0.30862123
id08211,0.40231368,0.28906503,0.30862123
id06392,0.40231368,0.28906503,0.30862123
id25629,0.40231368,0.28906503,0.30862123
id15194,0.40231368,0.28906503,0.30862123
id23962,0.40231368,0.28906503,0.30862123
id14252,0.40231368,0.28906503,0.30862123
id15381,0.40231368,0.28906503,0.30862123
id17385,0.40231368,0.28906503,0.30862123
id22826,0.40231368,0.28906503,0.30862123
id16485,0.40231368,0.28906503,0.30862123
id25744,0.40231368,0.28906503,0.30862123
id09192,0.40231368,0.28906503,0.30862123
id08619,0.40231368,0.28906503,0.30862123
id27889,0.40231368,0.28906503,0.30862123
id10964,0.40231368,0.28906503,0.30862123
id00821,0.40231368,0.28906503,0.30862123
id07120,0.40231368,0.28906503,0.30862123
id05347,0.40231368,0.28906503,0.30862123
id14047,0.40231368,0.28906503,0.30862123
id24871,0.40231368,0.28906503,0.30862123
id21417,0.40231368,0.28906503,0.30862123
id03784,0.40231368,0.28906503,0.30862123
id07389,0.40231368,0.28906503,0.30862123
id16215,0.40231368,0.28906503,0.30862123
id10976,0.40231368,0.28906503,0.30862123
id00348,0.40231368,0.28906503,0.30862123
id04027,0.40231368,0.28906503,0.30862123
id21625,0.40231368,0.28906503,0.30862123
id15117,0.40231368,0.28906503,0.30862123
id06776,0.40231368,0.28906503,0.30862123
id10947,0.40231368,0.28906503,0.30862123
id11746,0.40231368,0.28906503,0.30862123
id27779,0.40231368,0.28906503,0.30862123
id20789,0.40231368,0.28906503,0.30862123
id16187,0.40231368,0.28906503,0.30862123
id23834,0.40231368,0.28906503,0.30862123
id25848,0.40231368,0.28906503,0.30862123
id08777,0.40231368,0.28906503,0.30862123
id17045,0.40231368,0.28906503,0.30862123
id01474,0.40231368,0.28906503,0.30862123
id09396,0.40231368,0.28906503,0.30862123
id22208,0.40231368,0.28906503,0.30862123
id13813,0.40231368,0.28906503,0.30862123
id23386,0.40231368,0.28906503,0.30862123
id02610,0.40231368,0.28906503,0.30862123
id07647,0.40231368,0.28906503,0.30862123
id24025,0.40231368,0.28906503,0.30862123
id25573,0.40231368,0.28906503,0.30862123
id23575,0.40231368,0.28906503,0.30862123
id08968,0.40231368,0.28906503,0.30862123
id09958,0.40231368,0.28906503,0.30862123
id13648,0.40231368,0.28906503,0.30862123
id00335,0.40231368,0.28906503,0.30862123
id18099,0.40231368,0.28906503,0.30862123
id24297,0.40231368,0.28906503,0.30862123
id17751,0.40231368,0.28906503,0.30862123
id02158,0.40231368,0.28906503,0.30862123
id03039,0.40231368,0.28906503,0.30862123
id09467,0.40231368,0.28906503,0.30862123
id14903,0.40231368,0.28906503,0.30862123
id03331,0.40231368,0.28906503,0.30862123
id27366,0.40231368,0.28906503,0.30862123
id09199,0.40231368,0.28906503,0.30862123
id07681,0.40231368,0.28906503,0.30862123
id11502,0.40231368,0.28906503,0.30862123
id00140,0.40231368,0.28906503,0.30862123
id20159,0.40231368,0.28906503,0.30862123
id02007,0.40231368,0.28906503,0.30862123
id08188,0.40231368,0.28906503,0.30862123
id04504,0.40231368,0.28906503,0.30862123
id22031,0.40231368,0.28906503,0.30862123
id17947,0.40231368,0.28906503,0.30862123
id06267,0.40231368,0.28906503,0.30862123
id14577,0.40231368,0.28906503,0.30862123
id27313,0.40231368,0.28906503,0.30862123
id16231,0.40231368,0.28906503,0.30862123
id02587,0.40231368,0.28906503,0.30862123
id04379,0.40231368,0.28906503,0.30862123
id13503,0.40231368,0.28906503,0.30862123
id03887,0.40231368,0.28906503,0.30862123
id22338,0.40231368,0.28906503,0.30862123
id20080,0.40231368,0.28906503,0.30862123
id22392,0.40231368,0.28906503,0.30862123
id03895,0.40231368,0.28906503,0.30862123
id17179,0.40231368,0.28906503,0.30862123
id23466,0.40231368,0.28906503,0.30862123
id12592,0.40231368,0.28906503,0.30862123
id16947,0.40231368,0.28906503,0.30862123
id13870,0.40231368,0.28906503,0.30862123
id10717,0.40231368,0.28906503,0.30862123
id09418,0.40231368,0.28906503,0.30862123
id20753,0.40231368,0.28906503,0.30862123
id00114,0.40231368,0.28906503,0.30862123
id00627,0.40231368,0.28906503,0.30862123
id07738,0.40231368,0.28906503,0.30862123
id14516,0.40231368,0.28906503,0.30862123
id02107,0.40231368,0.28906503,0.30862123
id18378,0.40231368,0.28906503,0.30862123
id02751,0.40231368,0.28906503,0.30862123
id26105,0.40231368,0.28906503,0.30862123
id07659,0.40231368,0.28906503,0.30862123
id07421,0.40231368,0.28906503,0.30862123
id00325,0.40231368,0.28906503,0.30862123
id12253,0.40231368,0.28906503,0.30862123
id23427,0.40231368,0.28906503,0.30862123
id06202,0.40231368,0.28906503,0.30862123
id21320,0.40231368,0.28906503,0.30862123
id21994,0.40231368,0.28906503,0.30862123
id13903,0.40231368,0.28906503,0.30862123
id13767,0.40231368,0.28906503,0.30862123
id03750,0.40231368,0.28906503,0.30862123
id08666,0.40231368,0.28906503,0.30862123
id12171,0.40231368,0.28906503,0.30862123
id26202,0.40231368,0.28906503,0.30862123
id16310,0.40231368,0.28906503,0.30862123
id02650,0.40231368,0.28906503,0.30862123
id26558,0.40231368,0.28906503,0.30862123
id24794,0.40231368,0.28906503,0.30862123
id01299,0.40231368,0.28906503,0.30862123
id19281,0.40231368,0.28906503,0.30862123
id20504,0.40231368,0.28906503,0.30862123
id15716,0.40231368,0.28906503,0.30862123
id08222,0.40231368,0.28906503,0.30862123
id12393,0.40231368,0.28906503,0.30862123
id26841,0.40231368,0.28906503,0.30862123
id22947,0.40231368,0.28906503,0.30862123
id10817,0.40231368,0.28906503,0.30862123
id01486,0.40231368,0.28906503,0.30862123
id00296,0.40231368,0.28906503,0.30862123
id24189,0.40231368,0.28906503,0.30862123
id20909,0.40231368,0.28906503,0.30862123
id21079,0.40231368,0.28906503,0.30862123
id02478,0.40231368,0.28906503,0.30862123
id03727,0.40231368,0.28906503,0.30862123
id09794,0.40231368,0.28906503,0.30862123
id08527,0.40231368,0.28906503,0.30862123
id18716,0.40231368,0.28906503,0.30862123
id21733,0.40231368,0.28906503,0.30862123
id08898,0.40231368,0.28906503,0.30862123
id16571,0.40231368,0.28906503,0.30862123
id17780,0.40231368,0.28906503,0.30862123
id11537,0.40231368,0.28906503,0.30862123
id23242,0.40231368,0.28906503,0.30862123
id16749,0.40231368,0.28906503,0.30862123
id02226,0.40231368,0.28906503,0.30862123
id08369,0.40231368,0.28906503,0.30862123
id18013,0.40231368,0.28906503,0.30862123
id23454,0.40231368,0.28906503,0.30862123
id03878,0.40231368,0.28906503,0.30862123
id15129,0.40231368,0.28906503,0.30862123
id21874,0.40231368,0.28906503,0.30862123
id24455,0.40231368,0.28906503,0.30862123
id03860,0.40231368,0.28906503,0.30862123
id07622,0.40231368,0.28906503,0.30862123
id18449,0.40231368,0.28906503,0.30862123
id16952,0.40231368,0.28906503,0.30862123
id08212,0.40231368,0.28906503,0.30862123
id05513,0.40231368,0.28906503,0.30862123
id24536,0.40231368,0.28906503,0.30862123
id18070,0.40231368,0.28906503,0.30862123
id03094,0.40231368,0.28906503,0.30862123
id13815,0.40231368,0.28906503,0.30862123
id14023,0.40231368,0.28906503,0.30862123
id14480,0.40231368,0.28906503,0.30862123
id00059,0.40231368,0.28906503,0.30862123
id16873,0.40231368,0.28906503,0.30862123
id23144,0.40231368,0.28906503,0.30862123
id02845,0.40231368,0.28906503,0.30862123
id25492,0.40231368,0.28906503,0.30862123
id04097,0.40231368,0.28906503,0.30862123
id25883,0.40231368,0.28906503,0.30862123
id23391,0.40231368,0.28906503,0.30862123
id27018,0.40231368,0.28906503,0.30862123
id23614,0.40231368,0.28906503,0.30862123
id14309,0.40231368,0.28906503,0.30862123
id27746,0.40231368,0.28906503,0.30862123
id05057,0.40231368,0.28906503,0.30862123
id06246,0.40231368,0.28906503,0.30862123
id00509,0.40231368,0.28906503,0.30862123
id19473,0.40231368,0.28906503,0.30862123
id07044,0.40231368,0.28906503,0.30862123
id09871,0.40231368,0.28906503,0.30862123
id26870,0.40231368,0.28906503,0.30862123
id06125,0.40231368,0.28906503,0.30862123
id02829,0.40231368,0.28906503,0.30862123
id24935,0.40231368,0.28906503,0.30862123
id04557,0.40231368,0.28906503,0.30862123
id01208,0.40231368,0.28906503,0.30862123
id16235,0.40231368,0.28906503,0.30862123
id05135,0.40231368,0.28906503,0.30862123
id05892,0.40231368,0.28906503,0.30862123
id21207,0.40231368,0.28906503,0.30862123
id10722,0.40231368,0.28906503,0.30862123
id17396,0.40231368,0.28906503,0.30862123
id17755,0.40231368,0.28906503,0.30862123
id18529,0.40231368,0.28906503,0.30862123
id18235,0.40231368,0.28906503,0.30862123
id20188,0.40231368,0.28906503,0.30862123
id13483,0.40231368,0.28906503,0.30862123
id16860,0.40231368,0.28906503,0.30862123
id11203,0.40231368,0.28906503,0.30862123
id01104,0.40231368,0.28906503,0.30862123
id26195,0.40231368,0.28906503,0.30862123
id19647,0.40231368,0.28906503,0.30862123
id24377,0.40231368,0.28906503,0.30862123
id07103,0.40231368,0.28906503,0.30862123
id27061,0.40231368,0.28906503,0.30862123
id06255,0.40231368,0.28906503,0.30862123
id19483,0.40231368,0.28906503,0.30862123
id27936,0.40231368,0.28906503,0.30862123
id21761,0.40231368,0.28906503,0.30862123
id06543,0.40231368,0.28906503,0.30862123
id04779,0.40231368,0.28906503,0.30862123
id05819,0.40231368,0.28906503,0.30862123
id04670,0.40231368,0.28906503,0.30862123
id22206,0.40231368,0.28906503,0.30862123
id18557,0.40231368,0.28906503,0.30862123
id24017,0.40231368,0.28906503,0.30862123
id10305,0.40231368,0.28906503,0.30862123
id25879,0.40231368,0.28906503,0.30862123
id08243,0.40231368,0.28906503,0.30862123
id11999,0.40231368,0.28906503,0.30862123
id13392,0.40231368,0.28906503,0.30862123
id00681,0.40231368,0.28906503,0.30862123
id03225,0.40231368,0.28906503,0.30862123
id19684,0.40231368,0.28906503,0.30862123
id01944,0.40231368,0.28906503,0.30862123
id04903,0.40231368,0.28906503,0.30862123
id22131,0.40231368,0.28906503,0.30862123
id17465,0.40231368,0.28906503,0.30862123
id02341,0.40231368,0.28906503,0.30862123
id23306,0.40231368,0.28906503,0.30862123
id13543,0.40231368,0.28906503,0.30862123
id05527,0.40231368,0.28906503,0.30862123
id13622,0.40231368,0.28906503,0.30862123
id04807,0.40231368,0.28906503,0.30862123
id03763,0.40231368,0.28906503,0.30862123
id04860,0.40231368,0.28906503,0.30862123
id18552,0.0,0.0,0.99999994
id05624,0.40231368,0.28906503,0.30862123
id10691,0.40231368,0.28906503,0.30862123
id12723,0.40231368,0.28906503,0.30862123
id14533,0.40231368,0.28906503,0.30862123
id07197,0.40231368,0.28906503,0.30862123
id08284,0.40231368,0.28906503,0.30862123
id13373,0.40231368,0.28906503,0.30862123
id25880,0.40231368,0.28906503,0.30862123
id00879,0.40231368,0.28906503,0.30862123
id27931,0.40231368,0.28906503,0.30862123
id20774,0.40231368,0.28906503,0.30862123
id18642,0.40231368,0.28906503,0.30862123
id26855,0.40231368,0.28906503,0.30862123
id08684,0.40231368,0.28906503,0.30862123
id01743,0.40231368,0.28906503,0.30862123
id09704,0.40231368,0.28906503,0.30862123
id00696,0.40231368,0.28906503,0.30862123
id08351,0.40231368,0.28906503,0.30862123
id08495,0.40231368,0.28906503,0.30862123
id05141,0.40231368,0.28906503,0.30862123
id08515,0.40231368,0.28906503,0.30862123
id23509,0.40231368,0.28906503,0.30862123
id20577,0.40231368,0.28906503,0.30862123
id04217,0.40231368,0.28906503,0.30862123
id24430,0.40231368,0.28906503,0.30862123
id11995,0.40231368,0.28906503,0.30862123
id10871,0.40231368,0.28906503,0.30862123
id21988,0.40231368,0.28906503,0.30862123
id07248,0.40231368,0.28906503,0.30862123
id22805,0.40231368,0.28906503,0.30862123
id18064,0.40231368,0.28906503,0.30862123
id02256,0.40231368,0.28906503,0.30862123
id18835,0.40231368,0.28906503,0.30862123
id06068,0.40231368,0.28906503,0.30862123
id13355,0.40231368,0.28906503,0.30862123
id15890,0.40231368,0.28906503,0.30862123
